Material,Plant,Task List Type,Group,Group Counter,Valid From,Short Text,Language Key,Deletion Indicator,Base Quantity,Act./Operation UoM,Standard Value,Standard value unit,Standard Value2,Standard value unit3,Standard Value4,Standard value unit5,User field quantity,User field quantity6,Setup group category,Work center,Relevant
13010284,0B86,2,0B86_PE1,21,42005,"100%C93 PETP03 Nestgr 0,5L 13010284",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP03,
13010284,0B86,2,0B86_PE1,22,42005,"100%C93 PETP04 Nestgr 0,5L 13010284",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP04,
13010284,0B86,2,0B86_PE1,23,42005,"100%C93 PETP05 Nestgr 0,5L 13010284",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP05,
13010286,0B86,2,0B86_PE1,25,42277,"100%C93 PETP05 NESTEA 1,5L 13010286",,,8200,EA,120,MIN,60,,120,,8200,8200,,PETP05,
13010285,0B86,2,0B86_PE1,27,42005,"100%C93 PETP05 Nestea 1,0L 13010285",,,20000,EA,120,MIN,60,,120,,20000,20000,,PETP05,
13010005,0B86,2,0B86_PR1,20,42005,11%MopetA  PREPGN 13010005,,,1,EA,,,,,,,0,0,,PREPGN,
13010282,0B86,2,0B86_PE1,29,42005,"100%C93 PETP05 PW 0,7L 13010282",,,20000,EA,120,MIN,60,MIN,120,MIN,20000,20000,,,
13010636,0B86,2,0B86_PE1,30,42370,"100%C93 PETP01 Glaceau 0,5L 13010636",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP01,
13010636,0B86,2,0B86_PE1,31,42370,"100%C93 PETP02 Glaceau 0,5L 13010636",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP02,
13010722,0B86,2,0B86_PE1,32,42370,"100%C93 PETP01 Nestea 0,33L 13010722",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP01,
13010722,0B86,2,0B86_PE1,33,42370,"100%C93 PETP02 Nestea 0,33L 13010722",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP02,
13010722,0B86,2,0B86_PE1,34,42370,"100%C93 PETP03 Nestea 0,33L 13010722",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP03,
13010722,0B86,2,0B86_PE1,35,42370,"100%C93 PETP04 Nestea 0,33L 13010722",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP04,
13010722,0B86,2,0B86_PE1,36,42370,"100%C93 PETP05 Nestea 0,33L 13010722",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP05,
13010782,0B86,2,0B86_PE1,37,42736,"100%C93 PETP01 AQUARIUS 0,5 L 13010782",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP01,
13010782,0B86,2,0B86_PE1,38,42736,100%C93 PETP04 AQUARIUS  13010782,,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP04,
13010777,0B86,2,0B86_PE1,39,42736,PETP02 FUZE 0.4L klar 13010777,,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP02,
13010778,0B86,2,0B86_PE1,40,42736,PETP02 FUZE 0.4L green 13010778,,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP02,
13010779,0B86,2,0B86_PE1,41,42736,"PETP05 Fuze 1,0L green 13010779",,,8057,EA,120,MIN,60,,120,,10000,10000,,PETP05,
13010780,0B86,2,0B86_PE1,42,42736,"PETP05 Fuze 1,0L klar 13010780",,,8057,EA,120,MIN,60,,120,,10000,10000,,PETP05,
13010777,0B86,2,0B86_PE1,43,42736,PETP02 Fuze klar 0.40L 13010777,,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP02,
13010778,0B86,2,0B86_PE1,44,42736,PETP02 Fuze green 0.40L 13010778,,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP02,
13010777,0B86,2,0B86_PE1,45,43445,PETP04 Fuze klar 0.40L 13010777,,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP04,
13010777,0B86,2,0B86_PE1,46,43445,PETP04 Fuze green 0.40L 13010778,,,1,EA,,,,,,,0,0,,PETP04,
13010778,0B86,2,0B86_PE1,46,43445,PETP04 Fuze green 0.40L 13010778,,,1,EA,,,,,,,0,0,,PETP04,
13010777,0B86,2,0B86_PE1,46,43445,PETP04 Fuze green 0.40L 13010778,,,10000,EA,120,MIN,0,MIN,0,MIN,0,0,1,,
13010778,0B86,2,0B86_PE1,46,43445,PETP04 Fuze green 0.40L 13010778,,,10000,EA,120,MIN,0,MIN,0,MIN,0,0,1,,
13010777,0B86,2,0B86_PE1,46,43445,PETP04 Fuze green 0.40L 13010778,,,10000,EA,0,MIN,60,MIN,120,MIN,10000,10000,,,
13010778,0B86,2,0B86_PE1,46,43445,PETP04 Fuze green 0.40L 13010778,,,10000,EA,0,MIN,60,MIN,120,MIN,10000,10000,,,
13010777,0B86,2,0B86_PE1,46,43445,PETP04 Fuze green 0.40L 13010778,,,1,EA,,,,,,,0,0,,,
13010778,0B86,2,0B86_PE1,46,43445,PETP04 Fuze green 0.40L 13010778,,,1,EA,,,,,,,0,0,,,
13010777,0B86,2,0B86_PE1,46,43445,PETP04 Fuze green 0.40L 13010778,,,1,EA,0,MIN,0,EA,,,0,0,,,
13010778,0B86,2,0B86_PE1,46,43445,PETP04 Fuze green 0.40L 13010778,,,1,EA,0,MIN,0,EA,,,0,0,,,
13010777,0B86,2,0B86_PE1,46,43445,PETP04 Fuze green 0.40L 13010778,,,1,EA,,,,,,,0,0,,,
13010778,0B86,2,0B86_PE1,46,43445,PETP04 Fuze green 0.40L 13010778,,,1,EA,,,,,,,0,0,,,
13010777,0B86,2,0B86_PE1,47,43466,"PETP01 Fuze 0,4 L 13010777",,,10000,EA,120,MIN,60,,120,,10000,10000,,PETP01,
13010001,0B86,2,0B86_PR1,1,42005,100% PREPGI 13010001,,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGI,
13010001,0B86,2,0B86_PR1,2,42005,100% PREPGK 13010001,,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGK,
13010001,0B86,2,0B86_PR1,3,42005,100% PREPGL 13010001,,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGL,
13010001,0B86,2,0B86_PR1,4,42005,100% PREPGM 13010001,,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGM,
13010001,0B86,2,0B86_PR1,5,42005,100% PREPGN 13010001,,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGN,
13010001,0B86,2,0B86_PR1,6,42005,"44,5% MopetA PREPGI 13010001",,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGI,
13010001,0B86,2,0B86_PR1,7,42005,"44,5% MopetA PREPGK 13010001",,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGK,
13010001,0B86,2,0B86_PR1,8,42005,"44,5% MopetA PREPGL 13010001",,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGL,
13010001,0B86,2,0B86_PR1,9,42005,"44,5% MopetA PREPGM 13010001",,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGM,
13010001,0B86,2,0B86_PR1,10,42005,"44,5% MopetA PREPGN 13010001",,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGN,
13010005,0B86,2,0B86_PR1,11,42005,100% PREPGI 13010005,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGI,
13010005,0B86,2,0B86_PR1,12,42005,100% PREPGK 13010005,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGK,
13010005,0B86,2,0B86_PR1,13,42005,100% PREPGL 13010005,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGL,
13010005,0B86,2,0B86_PR1,14,42005,100% PREPGM 13010005,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGM,
13010005,0B86,2,0B86_PR1,15,42005,100% PREPGN 13010005,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGN,
13010005,0B86,2,0B86_PR1,16,42005,11%MopetA  PREPGI 13010005,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGI,
13010005,0B86,2,0B86_PR1,17,42005,11%MopetA  PREPGK 13010005,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGK,
13010005,0B86,2,0B86_PR1,18,42005,11%MopetA  PREPGL 13010005,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGL,
13010005,0B86,2,0B86_PR1,19,42005,11%MopetA  PREPGM 13010005,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGM,
13010618,0B86,2,0B86_PR1,58,42005,100% PREPGL 13010618,,,1,EA,,,,,,,0,0,,PREPGL,
13010005,0B86,2,0B86_PR1,20,42005,11%MopetA  PREPGN 13010005,,,31584,EA,15,MIN,60,MIN,30,MIN,31584,31584,1,,
13010006,0B86,2,0B86_PR1,21,42005,100% PREPGI 13010006,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGI,
13010006,0B86,2,0B86_PR1,22,42005,100% PREPGK 13010006,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGK,
13010006,0B86,2,0B86_PR1,23,42005,100% PREPGL 13010006,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGL,
13010006,0B86,2,0B86_PR1,24,42005,100% PREPGM 13010006,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGM,
13010006,0B86,2,0B86_PR1,25,42005,100% PREPGN 13010006,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGN,
13010006,0B86,2,0B86_PR1,26,42005,11% PREPGI 13010006,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGI,
13010006,0B86,2,0B86_PR1,27,42005,11% PREPGK 13010006,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGK,
13010006,0B86,2,0B86_PR1,28,42005,11% PREPGL 13010006,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGL,
13010006,0B86,2,0B86_PR1,29,42005,11% PREPGM 13010006,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGM,
13010006,0B86,2,0B86_PR1,30,42005,11% PREPGN 13010006,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGN,
13010007,0B86,2,0B86_PR1,31,42005,100% PREPGI 13010007,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGI,
13010007,0B86,2,0B86_PR1,32,42005,100% PREPGK 13010007,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGK,
13010007,0B86,2,0B86_PR1,33,42005,100% PREPGL 13010007,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGK,
13010007,0B86,2,0B86_PR1,34,42005,100% PREPGM 13010007,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGM,
13010007,0B86,2,0B86_PR1,35,42125,100% PREPGN 13010007,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGN,
13010007,0B86,2,0B86_PR1,36,42005,11% MopetA PREPGI 13010007,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGI,
13010007,0B86,2,0B86_PR1,37,42005,11% MopetA PREPGK 13010007,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGK,
13010007,0B86,2,0B86_PR1,38,42005,11% MopetA PREPGL 13010007,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGL,
13010007,0B86,2,0B86_PR1,39,42005,11% MopetA PREPGM 13010007,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGM,
13010007,0B86,2,0B86_PR1,40,42005,11% MopetA PREPGN 13010007,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGN,
13010013,0B86,2,0B86_PR1,41,42005,100% PREPGI 13010013,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGI,
13010013,0B86,2,0B86_PR1,42,42005,100% PREPGK 13010013,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGK,
13010013,0B86,2,0B86_PR1,43,42005,100% PREPGL 13010013,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGL,
13010013,0B86,2,0B86_PR1,44,42005,100% PREPGM 13010013,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGM,
13010013,0B86,2,0B86_PR1,45,42005,100% PREPGN 13010013,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGN,
13010616,0B86,2,0B86_PR1,46,42005,100% PREPGI 13010616,,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGI,
13010616,0B86,2,0B86_PR1,47,42005,100% PREPGK 13010616,,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGK,
13010616,0B86,2,0B86_PR1,48,42005,100% PREPGL 13010616,,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGL,
13010616,0B86,2,0B86_PR1,49,42005,100% PREPGM 13010616,,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGM,
13010616,0B86,2,0B86_PR1,50,42005,100% PREPGN 13010616,,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGN,
13010617,0B86,2,0B86_PR1,51,42005,100% PREPGI 13010617,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGI,
13010617,0B86,2,0B86_PR1,52,42005,100% PREPGK 13010617,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGK,
13010617,0B86,2,0B86_PR1,53,42005,100% PREPGL 13010617,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGL,
13010617,0B86,2,0B86_PR1,54,42005,100% PREPGM 13010617,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGM,
13010617,0B86,2,0B86_PR1,55,42005,100% PREPGN 13010617,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGN,
13010618,0B86,2,0B86_PR1,56,42005,100% PREPGI 13010618,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGI,
13010618,0B86,2,0B86_PR1,57,42005,100% PREPGK 13010618,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGK,
13010782,0B86,2,50000096,47,43479,"PETP01 Fuze 0,4 klar 13010777",,,1,EA,,,,,,,0,0,,PETP01,
13010618,0B86,2,0B86_PR1,58,42005,100% PREPGL 13010618,,,21866,EA,15,MIN,60,MIN,30,MIN,21866,21866,1,,
13010618,0B86,2,0B86_PR1,59,42005,100% PREPGM 13010618,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGM,
13010618,0B86,2,0B86_PR1,60,42005,100% PREPGN 13010618,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGN,
13010441,0B86,2,0B86_PR1,61,42370,100% PREPGI 13010441,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGI,
13010441,0B86,2,0B86_PR1,62,42370,100% PREPGK 13010441,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGK,
13010441,0B86,2,0B86_PR1,63,42370,100% PREPGL 13010441,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGL,
13010441,0B86,2,0B86_PR1,64,42370,100% PREPGM 13010441,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGM,
13010441,0B86,2,0B86_PR1,65,42370,100% PREPGN 13010441,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGN,
13010441,0B86,2,0B86_PR1,66,42370,11% MOPETA PREPGI 13010441,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGI,
13010441,0B86,2,0B86_PR1,67,42370,11% MOPETA PREPGK 13010441,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGK,
13010441,0B86,2,0B86_PR1,68,42370,11% MOPETA PREPGL 13010441,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGL,
13010441,0B86,2,0B86_PR1,69,42370,11% MOPETA PREPGM 13010441,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGM,
13010441,0B86,2,0B86_PR1,70,42370,11% MOPETA PREPGN 13010441,,,31584,EA,15,MIN,60,,30,,31584,31584,,PREPGN,
13010001,0B86,2,0B86_PR1,71,42370,100% PREPGO 13010001,,,43182,EA,15,MIN,60,,30,,43182,43182,,PREPGO,
13010001,0B86,2,0B86_PR1,72,42370,"44,5% MopetA PREPGO 13010001",,,43182,EA,15,MIN,60,,30,,43182,43182,,PREPGO,
13010616,0B86,2,0B86_PR1,73,42370,100% MopetA PREPGO 13010616,,,43182,EA,15,MIN,60,,30,,43182,43182,,PREPGO,
13010808,0B86,2,0B86_PR1,74,43101,100% PREPGI 13010808,,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGI,
13010808,0B86,2,0B86_PR1,75,43101,"44,5% MopetA PREPGI 13010808",,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGI,
13010808,0B86,2,0B86_PR1,76,43101,100% PREPGO 13010808,,,43182,EA,15,MIN,60,,30,,43182,43182,,PREPGO,
13010808,0B86,2,0B86_PR1,77,43101,"44,5% MopetA PREPGO 13010808",,,43182,EA,15,MIN,60,,30,,43182,43182,,PREPGO,
13010942,0B86,2,0B86_PR1,78,43831,60%MopetA PREPGO 13010942,,,43182,EA,15,MIN,60,,30,,43182,43182,,PREPGO,
13010942,0B86,2,0B86_PR1,79,43831,60%MopetA PREPGI 13010942,,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGI,
13010943,0B86,2,0B86_PR1,80,44197,100%MopetA PREPGO 13010943,,,43182,EA,15,MIN,60,,30,,43182,43182,,PREPGO,
13010943,0B86,2,0B86_PR1,81,44197,100%MopetA PREPGI 13010943,,,43182,EA,15,MIN,60,,30,,43182,43182,,PREPGI,
13010994,0B86,2,0B86_PR1,82,44197,100% MopetA PREPGI 13010994,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGI,
13010994,0B86,2,0B86_PR1,83,44197,100% MopetA PREPGK 13010994,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGK,
13010994,0B86,2,0B86_PR1,84,44197,100% MopetA PREPGL 13010994,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGL,
13010994,0B86,2,0B86_PR1,85,44197,100% MopetA PREPGM 13010994,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGM,
13010994,0B86,2,0B86_PR1,86,44197,100% MopetA PREPGN 13010994,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGN,
13010990,0B86,2,0B86_PR1,87,44197,100% MopetA PREPGI 13010990,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGI,
13010990,0B86,2,0B86_PR1,88,44197,100% MopetA PREPGK 13010990,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGK,
13010990,0B86,2,0B86_PR1,89,44197,100% MopetA PREPGL 13010990,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGK,
13010990,0B86,2,0B86_PR1,90,44197,100% MopetA PREPGM 13010990,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGM,
13010990,0B86,2,0B86_PR1,AA,44197,100% MopetA PREPGN 13010990,,,21866,EA,15,MIN,60,,30,,21866,21866,,PREPGN,
13010616,0B86,2,50000064,73,42370,100% MopetA PREPGO 13010616,,,36253,EA,15,MIN,60,,30,,36253,36253,,PREPGO,
201971,0625,2,50000069,30,42370,"SUB COCA-COLA  50X6/0,2L  MW",,X,30,CS,20,MIN,60,,270,,65,65,,SUBC,
202669,0625,2,50000070,32,42370,Dummy Recipe Subcontracting,,,15,CS,20,MIN,60,,270,,15,15,,SUBC,
13010777,0B86,2,50000083,39,43047,PETP02 FUZE 0.4L klar 13010777,,X,10000,EA,120,MIN,60,,120,,10000,10000,,PETP01,
AAA01,0281,2,SERVICE,AU,40909,Service Orders,,,1,MIN,,,,,,,0,0,,BBIBKO,
13010782,0B86,2,50000096,47,43479,"PETP01 Fuze 0,4 klar 13010777",,,10000,EA,120,MIN,60,MIN,120,MIN,10000,10000,1,,
13010957,0281,2,50000113,1,43831,"SY 4,4 Fanta Splash_neu POM",,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010957,0281,2,50000114,2,43831,"SY 4,4 Fanta Splash_neu POM",,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
13010977,0300,2,50000115,1,44197,"SY  CCZ     1+5,5 DS-2110.887        FLD",,,25000,L,60,MIN,60,,60,,25000,25000,,SYRP01,
13010983,0281,2,50000116,1,44197,"SY  SP 1+4,4 SP-187.101 POM",,,25000,L,0,MIN,60,,60,,25000,25000,,SYRP01,
203489,0299,2,50000118,1,44197,"203489 MXFUZE P/L 32X6/1,75CPEW",,,18,CS,0,MIN,60,,270,,23,23,,REPA01,
AAA01,0298,2,SERVICE,0,42005,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BCANKD,
AAA01,0292,2,SERVICE,8,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETG2,
AAA01,0292,2,SERVICE,9,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETG3,
AAA01,0292,2,SERVICE,10,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETG6,
AAA01,0333,2,SERVICE,11,42459,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETH6,
AAA01,0333,2,SERVICE,12,42736,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETH7,
AAA01,0292,2,SERVICE,14,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,REPA01,
AAA01,0292,2,SERVICE,15,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SYRP01,
AAA01,0296,2,SERVICE,18,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETKW,
AAA01,0296,2,SERVICE,19,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BRGBKY,
AAA01,0296,2,SERVICE,20,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SORT01,
AAA01,0296,2,SERVICE,21,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SORT02,
AAA01,0296,2,SERVICE,22,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SYRP01,
AAA01,0296,2,SERVICE,23,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,REPA01,
AAA01,0629,2,SERVICE,24,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPPTK6,
AAA01,0629,2,SERVICE,25,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPPTK7,
AAA01,0629,2,SERVICE,26,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPPTK5,
AAA01,0286,2,SERVICE,27,43101,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETG9,
AAA01,0629,2,SERVICE,30,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,REPA01,
AAA01,0629,2,SERVICE,31,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SYRP02,
AAA01,0629,2,SERVICE,32,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,REPA02_M,
AAA01,0297,2,SERVICE,34,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETDY,
AAA01,0297,2,SERVICE,35,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BRGBDZ,
AAA01,0297,2,SERVICE,36,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,REPA01,
AAA01,0297,2,SERVICE,37,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,REPA02,
AAA01,0297,2,SERVICE,38,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SYRP01,
AAA01,0298,2,SERVICE,41,40909,Service Orders,,X,1,MIN,0,MIN,1,,,,0,0,,BPETKA,
AAA01,0298,2,SERVICE,42,40909,Service Orders,,X,1,MIN,0,MIN,1,,,,0,0,,SORT01,
AAA01,0298,2,SERVICE,43,40909,Service Orders,,X,1,MIN,0,MIN,1,,,,0,0,,REPA01,
AAA01,0298,2,SERVICE,44,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SYRP01,
AAA01,0288,2,SERVICE,49,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPPTGZ,
AAA01,0288,2,SERVICE,50,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETGY,
AAA01,0288,2,SERVICE,51,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETGC,
AAA01,0288,2,SERVICE,52,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,PETP01,
AAA01,0288,2,SERVICE,53,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,PETP02,
AAA01,0288,2,SERVICE,54,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,PETP03,
AAA01,0288,2,SERVICE,55,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,PETP04,
AAA01,0288,2,SERVICE,56,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,PETP05,
AAA01,0288,2,SERVICE,57,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,PETP06,
AAA01,0288,2,SERVICE,58,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,REPA01,
AAA01,0288,2,SERVICE,59,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SYRP01,
AAA01,0628,2,SERVICE,60,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,PREP01,
AAA01,0628,2,SERVICE,61,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,PREP02,
AAA01,0628,2,SERVICE,62,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,PREP03,
AAA01,0628,2,SERVICE,63,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,PREP04,
AAA01,0300,2,SERVICE,66,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETFB,
AAA01,0300,2,SERVICE,67,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETFC,
AAA01,0300,2,SERVICE,68,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETFD,
AAA01,0300,2,SERVICE,70,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,REPA01,
AAA01,0300,2,SERVICE,71,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,REPA02,
AAA01,0300,2,SERVICE,72,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SORT01,
AAA01,0300,2,SERVICE,73,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SORT01,
AAA01,0300,2,SERVICE,74,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SYRP01,
AAA01,0333,2,SERVICE,91,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETH3,
AAA01,0333,2,SERVICE,92,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETH4,
AAA01,0333,2,SERVICE,93,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BRGBH2,
AAA01,0333,2,SERVICE,94,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SYRP01,
AAA01,0333,2,SERVICE,95,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,REPA01,
AAA01,0293,2,SERVICE,96,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETMY,
AAA01,0293,2,SERVICE,97,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETMH,
AAA01,0293,2,SERVICE,98,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,BPETMZ,
AAA01,0293,2,SERVICE,99,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SORT01,
AAA01,0293,2,SERVICE,AA,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SORT02,
AAA01,0293,2,SERVICE,AB,40909,Service Orders,,,1,MIN,0,MIN,1,,,,0,0,,SYRP01,
