Plant,,Material,,,Work Center,Fiscal Week,Overall Result,40.2020,41.2020,42.2020,43.2020,44.2020,45.2020,46.2020,47.2020,48.2020,49.2020,50.2020,51.2020,52.2020,01.2021,02.2021,03.2021,04.2021,05.2021,06.2021,07.2021,08.2021,09.2021,10.2021,11.2021,12.2021,13.2021,14.2021,15.2021,16.2021,17.2021,18.2021,19.2021,20.2021,21.2021,22.2021,23.2021,24.2021,25.2021,26.2021,27.2021,28.2021,29.2021,30.2021,31.2021,32.2021,33.2021,34.2021,35.2021,36.2021,37.2021,38.2021,39.2021,Prod. Freq,ME/HR/BUoM (CS),Unc. Line Speed/Hr/BUoM (CS),Syrup MatNr,Syrup AltBOM,Syrup #Components,Setup Group,SetupMin,SetupMax,Comments
0286,Mönchengladbach,200002,330MLGLBTR1X24 Coke,Net Production Quantity,BRGBMQ,A03 RR Glass,909938.997,36155.999,47119.998,26450,32373.001,24012.999,,,,,,,,,,50134.999,,23719.999,,17650,,24691.999,,17066.001,33646,9189.001,,0,16204.999,13079.999,26371.999,8360,5925,18041.001,12496,15526,18755.999,38213,26928,25944.001,31223,16308,27247,21510,23712,27979.001,19991.999,32585.001,18470.001,25462,28839,20864.001,47691.999,0.7115384615,#DIV/0!,#DIV/0!,WATER?,,3,?,45,165,
0286,Mönchengladbach,200013,330MLGLBTR1X24 Sprite,Net Production Quantity,BRGBMQ,A03 RR Glass,107174.999,,,,,9837.999,,,,,,,,,,,,9607.001,,,,,,,,0,,9512.001,,,,,,,9450.999,,,9972.001,,9805.999,,,9718,,,9813,,9871,,9869,,9717.999,,0.2115384615,#DIV/0!,#DIV/0!,WATER?,,4,?,0,0,
0286,Mönchengladbach,200023,330MLGLBTR1X24 Mezzo Speciality Mix,Net Production Quantity,BRGBMQ,A03 RR Glass,132293.001,,15039,,,,,,,,,,,,,9636,,9859.999,,,,,,9614,,,,8647.001,,,8695.001,,,,8800,,,8925,,0,,17886,,8742.001,,,8799.999,,,8870.001,,8779,,0.25,#DIV/0!,#DIV/0!,WATER?,,5,?,0,0,
0286,Mönchengladbach,200040,500MLPLBTN12X1 FANTA ORG,Net Production Quantity,BPETG9,A04 NR PET,113988.001,12636.001,,,25380.001,,,,,,25370.999,,,,,,,,25221,,,,25380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0961538462,#DIV/0!,#DIV/0!,WATER?,,2,?,45,45,
0286,Mönchengladbach,200041,500MLPLBTN12X1 Coke Zero,Net Production Quantity,BPETG9,A04 NR PET,248261,41580,,,40932,,,20805,,,51139,,,,,,,,52145.001,,,,41659.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1153846154,#DIV/0!,#DIV/0!,WATER?,,4,?,45,45,
0286,Mönchengladbach,200043,500MLPLBTN12X1 Coke lt,Net Production Quantity,BPETG9,A04 NR PET,96451.001,14364,,,14461,,,,,,24079.999,,,,,,,,19218,,,,24328.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0961538462,#DIV/0!,#DIV/0!,WATER?,,4,?,45,45,
0286,Mönchengladbach,200044,500MLPLBTN12X1 Mezzo Speciality Mix,Net Production Quantity,BPETG9,A04 NR PET,93363,13316,,,19923,,,,,,19986.001,,,,,,,,20094.999,,,,20043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0961538462,#DIV/0!,#DIV/0!,WATER?,,5,?,45,300,
0286,Mönchengladbach,200049,200MLGLBTR1X24 Coke lt,Net Production Quantity,BRGBMQ,A03 RR Glass,133879.999,11809,,,11710,,,,,,,,,,,,,11777,,,,5830,,6168,11560,11632,,,,11780,,,,11720,,11867,,,0,,,,,,5344,,5707,,11880,,,,5096,0.2692307692,#DIV/0!,#DIV/0!,WATER?,,4,?,45,165,
0286,Mönchengladbach,200051,330MLGLBTR1X24 Coke lt,Net Production Quantity,BRGBMQ,A03 RR Glass,105349,,10994.001,,,0,,,,,,,,,,,,,,7061,,,,7418,,,,0,,7213,,,,7219,,,7225.001,7240,,,7080,,6720,,4040,7137,7377,,,,11017.999,,7607,0.2692307692,#DIV/0!,#DIV/0!,WATER?,,4,?,90,165,
0286,Mönchengladbach,200078,1LPLBTR1X12 Coke,Net Production Quantity,BPETG8,A02 RR PET,1817587.329,28394.001,34159.999,75604.001,14412.999,36247.999,29553,24020,46729.999,,23707,61064,65177.002,10438,34379.999,37678.333,36032,47913,18424,17615.001,8736.001,,25734,41460.998,48476.001,14806,42265,7503.999,37360,46982.999,40173.998,20683.999,9898,6933,50690,6134,74518,108134,49204,44249,18295.999,51956.999,66518,31774.001,27537.999,35735,44804.999,60838.001,37903.998,45920.001,37916.001,,32893,0.9423076923,#DIV/0!,#DIV/0!,WATER?,,3,?,45,315,
0286,Mönchengladbach,200078,1LPLBTR1X12 Coke,Net Production Quantity,BPETMJ,A01 RR PET,1466544.994,33718.999,74364.999,33865.999,9351,20209.999,5776,50559.999,,18124.999,64000,42510.998,28018.001,0,734,,,3136,,,15326,39528.999,73350.001,,,40866.999,18384,16551.001,21335.999,37017.998,,13813.001,23726,60355,30462.999,20420,29388,51407,50437.002,23686.999,31727.001,54630.998,8560,49381.999,41555.001,40579.002,44160.002,37484.999,33022.001,34209,59427.001,30432.001,50948,0.8269230769,#DIV/0!,#DIV/0!,WATER?,,3,?,45,260,
0286,Mönchengladbach,200079,1LPLBTR1X12 Coke lt,Net Production Quantity,BPETG8,A02 RR PET,161067,,,,,,,,19349,,,,17057,,,19520,,,17190,9720,,,,17188.999,,19730,,,19640,,,,12105,9567,,,,,,,,,,,,,,,,,,,,0.1923076923,#DIV/0!,#DIV/0!,WATER?,,4,?,45,315,
0286,Mönchengladbach,200079,1LPLBTR1X12 Coke lt,Net Production Quantity,BPETMJ,A01 RR PET,418327,,19461.001,,,9718,19700.001,,19354,,,24620.999,,17159.999,,,,,,,,9689.999,12280,,,,24597.001,,,19416,,,,,,19824.001,19626.999,12271,24338,12173.001,24569,,19535,,19638,19598,,12200.001,19532,19534,19491.001,,,0.4423076923,#DIV/0!,#DIV/0!,WATER?,,4,?,45,260,
0286,Mönchengladbach,200080,1LPLBTR1X12 CF COKE LT,Net Production Quantity,BPETG8,A02 RR PET,48678.998,,,,,,,,,,,,,,12113.999,,,12266.999,,,,,,12153.999,,,,,,12144,,,,,,,,,,,,,,,,,,,,,,,,0.0769230769,#DIV/0!,#DIV/0!,WATER?,,3,?,45,315,
0286,Mönchengladbach,200080,1LPLBTR1X12 CF COKE LT,Net Production Quantity,BPETMJ,A01 RR PET,120707.002,12072,,,,,12171.001,,,12134.001,,,,,,,,,,,,12177,,,,,,,,0,,11930,,,,,11908.001,,12060.999,,,,12143.999,,,11990,,,,,,12120,,0.1923076923,#DIV/0!,#DIV/0!,WATER?,,3,?,45,260,
0286,Mönchengladbach,200081,1LPLBTR1X12 FANTA ORG,Net Production Quantity,BPETG8,A02 RR PET,651254.006,31734.001,,25496.001,,19152.001,25173.001,,,12578,18992.001,6265,19003,19068,,12520,,,19059,12581,12638.999,,18785.002,,0,18878.001,12520,18945.999,,12668,,24902.001,,14429,,12514,18964,19027.999,12549.999,12579,37805.002,,18862,12428.999,31477,12495.001,,18971,18999,12538,18797,18910.001,18948,0.6923076923,#DIV/0!,#DIV/0!,WATER?,,2,?,45,255,
0286,Mönchengladbach,200082,1LPLBTR1X12 Sprite,Net Production Quantity,BPETG8,A02 RR PET,477830.001,20159.999,13451,,20379,,27023.999,,13462.999,,20300.999,,,13525.001,,13398.001,,13367,,13392,,,,,13422.999,,13483,,20089,,20149,,,,,20223.001,13444.999,1680,13280,19907,20129,,26989,,20073,20163.999,,13410,20166.001,13360.001,19640,,19760.001,0.5384615385,#DIV/0!,#DIV/0!,WATER?,,4,?,255,315,
0286,Mönchengladbach,200083,1LPLBTR1X12 Mezzo Speciality Mix,Net Production Quantity,BPETG8,A02 RR PET,341267.257,,9935,10054,13283.001,,20104,,,13388,,20136,,13377,,13867.251,,,16663.001,,13338,,,,23366,,12049.001,,18097,,17933,,,,11924,,12032.001,,23935.001,,,11953,17970,,,17988,,,,11929,12026,,5920,0.4423076923,#DIV/0!,#DIV/0!,WATER?,,5,?,255,315,
0286,Mönchengladbach,200100,1LPLBTR1X12 COKE LT PLUS LMN C,Net Production Quantity,BPETG8,A02 RR PET,27057,,,,,,,,,,,,,7462,,,9724,,,,,,,9871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0576923077,#DIV/0!,#DIV/0!,WATER?,,6,?,45,315,
0286,Mönchengladbach,200100,1LPLBTR1X12 COKE LT PLUS LMN C,Net Production Quantity,BPETMJ,A01 RR PET,129450.997,9531,,0,9719.999,,,,14532,,,,,943.999,,,,,,,,9743.999,,,,,,9629,,,,14536,,,,12440,,9735,,,,9676.001,,,9731,,,,9552.999,,,9679.999,,0.25,#DIV/0!,#DIV/0!,WATER?,,6,?,45,260,
0286,Mönchengladbach,200113,330MLGLBTR1X24 FANTA ORG,Net Production Quantity,BRGBMQ,A03 RR Glass,46702.002,18919.001,,9160,,9367.001,,,,,,,,,,9256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0769230769,#DIV/0!,#DIV/0!,WATER?,,2,?,45,165,
0286,Mönchengladbach,200382,1LPLBTR1X12 COKE ZERO CAFFEINE-FREE,Net Production Quantity,BPETG8,A02 RR PET,66549.999,,,,,,,,,,,,,,10190.001,,10235.999,,10304,,,,,10157,,,,,,,15422.999,,,,,,,,,,,,10240,,,,,,,,,,,0.1153846154,#DIV/0!,#DIV/0!,WATER?,,4,?,45,315,
0286,Mönchengladbach,200382,1LPLBTR1X12 COKE ZERO CAFFEINE-FREE,Net Production Quantity,BPETMJ,A01 RR PET,191711.999,10415,,10394,,,10253,,10330,,10336.999,0,10419.001,,,,,,,,,15337.001,,,,0,0,,15445,,,,,0,12983,,13064,,12998,12955.999,,,,0,,10314,,15627,,10400,,10440,,0.3076923077,#DIV/0!,#DIV/0!,WATER?,,4,?,45,260,
0286,Mönchengladbach,200938,1LPLBTR1X12 VAN COKE,Net Production Quantity,BPETG8,A02 RR PET,102785.999,,,,,,,,,,,9120,,,12960,,16840,,11794,,10439.999,,,,,0,,,,14299.999,,16913,,0,,,10419.001,,,,,,,,,,,,,,,,,0.1538461538,#DIV/0!,#DIV/0!,WATER?,,4,?,45,315,
0286,Mönchengladbach,200938,1LPLBTR1X12 VAN COKE,Net Production Quantity,BPETMJ,A01 RR PET,178844.999,,9070.999,10332,,,,10325,,10349,10377.001,0,,,,,,,,,,,16895.001,,,,,10278,,,,,,,11520,,,,,,19215.999,8754,,16568,,,,16937,,10257,,17966,,0.2692307692,#DIV/0!,#DIV/0!,WATER?,,4,?,45,260,
0286,Mönchengladbach,200952,330MLGLBTR1X24 Lift Apl,Net Production Quantity,BRGBMQ,A03 RR Glass,62193.999,,,15000,,,,,,,,,,,,,,,,7174,,,,,,,,,,,7453.999,,,,,,,,,7016,,,7051.001,,,,7319.999,,,,,11179,,0.1346153846,#DIV/0!,#DIV/0!,WATER?,,3,?,215,335,
0286,Mönchengladbach,200991,1LPLBTR1X12 Mezzo Mix Zero,Net Production Quantity,BPETG8,A02 RR PET,157453.003,12871,,,,,,13022,,,9889,,,,14236.999,,,12869,,,0,,11352.001,,,,,9648,,,12936.001,,,,,9692,,,11171,,,10946.001,,,6346,,9600,,,12874.001,,,,0.2692307692,#DIV/0!,#DIV/0!,WATER?,,3,?,45,255,
0286,Mönchengladbach,201009,1LPLBTR1X12 Lift Apl,Net Production Quantity,BPETG8,A02 RR PET,214794.001,,25210,,,,20255,,,,20227,,,,,,,,,17587.001,,,,,,,,17732,,,,10136,,,0,18009,,17732,,,7552,,17797,,,,16929,,,25628,,,,0.2307692308,#DIV/0!,#DIV/0!,WATER?,,3,?,45,315,
0286,Mönchengladbach,201101,1LPLBTR1X12 CHERRY COKE,Net Production Quantity,BPETG8,A02 RR PET,182495.999,,,,,,,,14534.999,,,,,,13652,,16835,,12869,,12781,,,12834,,0,,,,9432,12825,,12851.001,0,12748.001,,12791,,12837,,12819.999,,,,12686,,,,,,,,,0.2692307692,#DIV/0!,#DIV/0!,WATER?,,3,?,45,315,
0286,Mönchengladbach,201101,1LPLBTR1X12 CHERRY COKE,Net Production Quantity,BPETMJ,A01 RR PET,175494,12869.999,,9550,12832.001,,,,,12770,19343,,19272,,,,,,,,,,,,,12695,,12713,,,,,,,,,,,,,,,12476.999,,,,9373,,19250,,,,22349,0.2307692308,#DIV/0!,#DIV/0!,WATER?,,3,?,45,260,
0286,Mönchengladbach,201131,1LPLBTR1X12 Sprite Zero,Net Production Quantity,BPETG8,A02 RR PET,201975.999,,10513,,,0,,10448,,10450.999,,10423,,,13089,,,10520,,,0,,10428.999,,,0,,10523.001,,10528.999,,,10510,,10542,,,10559.999,10719.999,,10246.999,,,10548.001,,10543.001,,10592.001,,10442,,10347,,0.3653846154,#DIV/0!,#DIV/0!,WATER?,,3,?,45,255,
0286,Mönchengladbach,201135,500MLPLBTN12X1 Coke,Net Production Quantity,BPETG9,A04 NR PET,575619.999,99120,,,16820,39081.999,,80078,,,52503,85881.001,,,,,,,85554,,,,116581.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1538461538,#DIV/0!,#DIV/0!,WATER?,,3,?,45,45,
0286,Mönchengladbach,201137,500MLPLBTN12X1 Sprite,Net Production Quantity,BPETG9,A04 NR PET,66948,13411,,,,,,,,,26968.999,,,,,,,,13392,,,,13176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0769230769,#DIV/0!,#DIV/0!,WATER?,,4,?,45,300,
0286,Mönchengladbach,201184,1LPLBTR1X12 Coke Zero,Net Production Quantity,BPETG8,A02 RR PET,291005.002,10092,,,,,,,,,,,,10239.999,20634,20627,31169,25864.001,10476.999,39746.002,20633.999,,,41440,10331.001,41694.999,8056,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,#DIV/0!,#DIV/0!,WATER?,,4,?,45,315,
0286,Mönchengladbach,201184,1LPLBTR1X12 Coke Zero,Net Production Quantity,BPETMJ,A01 RR PET,1220381.993,20439.999,30799.999,20527,25901,31010.999,30431.001,30749.999,30908,20640,31024,41229.001,41336,20776,,,,,,,,20724.999,20597.999,,,0,20943,30692.999,20320,40947.999,,31051.999,41581.999,32118,41292,,41076,51472.001,20782,41220,30613,30922.999,41456,20448,30621,41345,41045.001,20554.001,20674.999,30864.001,30959.999,20543.999,29740,0.7692307692,#DIV/0!,#DIV/0!,WATER?,,4,?,45,260,
0286,Mönchengladbach,201185,200MLGLBTR1X24 Coke Zero,Net Production Quantity,BRGBMQ,A03 RR Glass,322520.002,,12600,12589,,,,,,,,,,,,,,,,8981.001,,9277.001,,12360,18804,,,,,13152,12639.999,12174.999,,12496.001,,9476.999,14707.999,15608,11343,12194.001,12336,9333,12350.001,13840,11850.001,,12027,12548,10039,5808,12563,12564,8858,0.5192307692,#DIV/0!,#DIV/0!,WATER?,,4,?,45,165,
0286,Mönchengladbach,201187,330MLGLBTR1X24 Coke Zero,Net Production Quantity,BRGBMQ,A03 RR Glass,274589.13,15472.001,,15475,,,,,,,,,,,,7747,,,,,,,,15514,15419,,,,,11248,,15822.001,,,15449.001,,15619.999,,14302.001,15382.125,,15320.001,,15320.001,11527.001,7580.999,,15417.001,15029.001,11908.001,13552.001,,11485,0.3846153846,#DIV/0!,#DIV/0!,WATER?,,4,?,90,165,
0286,Mönchengladbach,201222,1LPLBTR1X12 FANTA ORANGE NO SGR,Net Production Quantity,BPETG8,A02 RR PET,260940,10430,,10103.999,,0,,10334.999,10323,0,10360,,10440,10531,,10431,,10382,,10446.001,,,10461.001,,,7654,,,7715.999,10312,,10304.001,,0,10410,,10378.999,,7730,10663.001,,10401.999,,,10343,,10334,,10267.001,,13094,,17089,0.4807692308,#DIV/0!,#DIV/0!,WATER?,,3,?,45,255,
0286,Mönchengladbach,201327,1.25LPLBTN6X40 Coke,Net Production Quantity,BPETG9,A04 NR PET,166833.007,,,2628.002,0,1742,5099,,3130,3041.001,1239.999,4808,4651.002,8127.001,5268.001,4369.003,,368,,2465.998,5168.001,5140.002,,656,4787,4176,4295.999,2838.001,6334.001,3248.002,3544,1491.001,2625,1388,5069,6088.001,7215,4604.001,2856,2065.999,3597.998,5038.001,3800,182.001,3992,6280.999,5973.999,7608.001,992,830,881.999,1732.001,5398,0.8653846154,#DIV/0!,#DIV/0!,WATER?,,3,?,15,45,
0286,Mönchengladbach,201328,1.25LPLBTN6X1 FANTA ORG,Net Production Quantity,BPETG9,A04 NR PET,949689.999,,,30160,,51119.999,,,50640,40799.999,,,40880,,50320,19680,,20240,,40160,,,,,50800,,50800,,,50880.001,30560,,40560,17050,,,30160,,40560,,40400.001,,50960,,60800,,,,40640.001,40480,,10080,50960,0.4615384615,#DIV/0!,#DIV/0!,WATER?,,2,?,45,45,
0286,Mönchengladbach,201329,1.25LPLBTN6X1 Sprite,Net Production Quantity,BPETG9,A04 NR PET,585740.002,,,33180,,21600,,32720,,,,,32640,,32560,,,21359.999,,,,,,21360,,30960,,,31760.001,,32000,31840.001,,,31840,,,18400,,,21360,,31920,,31999.999,,32240,,32400.001,21600,,42000,,0.3846153846,#DIV/0!,#DIV/0!,WATER?,,4,?,0,0,
0286,Mönchengladbach,201333,1.25LPLBTN6X1 Coke Zero,Net Production Quantity,BPETG9,A04 NR PET,3289639.994,,,98560,,,115920.001,,99360,99359.997,,33040.001,99040,49680.001,66320,99119.999,,58640,,16960,116959.999,86640,,50160,99359.999,50080.001,49440,100400,,116799.999,65680,67040,,105119.999,,99360,33279.999,133360.001,,117280,16320.001,116719.999,132639.999,131760.001,133400,132960.001,100800,66079.999,66399.999,66480,130560,,68559.999,0.7307692308,#DIV/0!,#DIV/0!,WATER?,,4,?,45,45,
0286,Mönchengladbach,201356,1.25LPLBTN6X1 Mezzo Mix Zero,Net Production Quantity,BPETG9,A04 NR PET,192800.001,,,,,,,,,12560.001,,,,,,,,,,,,28319.999,,,,33280,,,15280,,,,,,,,,,20319.999,,15360.001,,,17280,,,,,22960.001,9760,,17680.001,,0.1923076923,#DIV/0!,#DIV/0!,WATER?,,3,?,45,45,
0286,Mönchengladbach,201358,1.25LPLBTN6X1 FANTA ORANGE NO SGR,Net Production Quantity,BPETG9,A04 NR PET,385840.002,,,,,,,,,25440.001,,,,,,,,,,,,59920,,,,60399.999,,,29279.999,,,,,,,,,,42320.002,,31200,,,35520,,,,,42560.002,25360,,33840,,0.1923076923,#DIV/0!,#DIV/0!,WATER?,,3,?,45,45,
0286,Mönchengladbach,201359,1.25LPLBTN6X1 Sprite Zero,Net Production Quantity,BPETG9,A04 NR PET,203879.998,,,,,,,,,12800,,,,,,,,,,,,30160,,,,33680,,,16960,,,,,,,,,,21360.001,,17039.999,,,21519.999,,,,,20800,12759.999,,16800,,0.1923076923,#DIV/0!,#DIV/0!,WATER?,,3,?,45,45,
0286,Mönchengladbach,201384,1.25LPLBTN6X1 Coke lt,Net Production Quantity,BPETG9,A04 NR PET,879519.997,,,38960,,,43439.999,,42520,,15280,,35360,27520,23040,27760,,27440,,,38959.999,,,19520,39120.001,,,39599.999,,50480,26800,39200,,39280,,31599.999,47040,,,31199.999,,39360.001,,,31359.999,,31240,,31520,,30800.001,31120.001,,0.5,#DIV/0!,#DIV/0!,WATER?,,4,?,45,45,
0286,Mönchengladbach,201388,1.25LPLBTN6X1 Mezzo Speciality Mix,Net Production Quantity,BPETG9,A04 NR PET,624079.999,,,31999.999,,32320,,,,32400,,,32320,,37199.999,,,26560.001,,,31919.999,,,,32079.999,,28800,,38640,,28720,,30320.001,,28800,,28960,,38640.001,,,,,28640,9520,,,,,38480,,67759.999,,0.3653846154,#DIV/0!,#DIV/0!,WATER?,,5,?,0,0,
0286,Mönchengladbach,201483,1.25LPLBTN6X1 CHERRY COKE,Net Production Quantity,BPETG9,A04 NR PET,400199.999,,,,,28480,,,15360,,,41080.001,,19360,,14080,,,,,,,,,,,,25680,,,20319.999,,,20480,25600,,15040,,10160,,30800,15280,,,,25600,,,30960,,30959.999,30960,,0.3269230769,#DIV/0!,#DIV/0!,WATER?,,3,?,15,45,
0286,Mönchengladbach,201485,1.25LPLBTN6X1 VAN COKE,Net Production Quantity,BPETG9,A04 NR PET,445039.999,,,,,29520,,,14720,,,33520.001,,20800,,14400.001,,14560,,,,,,,,,,25120.001,,27040,,26959.999,,,25040,,16640,,6080,,42959.999,16720,,25039.999,,,18480,,31120.001,,18640,37679.999,,0.3653846154,#DIV/0!,#DIV/0!,WATER?,,4,?,15,45,
0286,Mönchengladbach,203024,1LPLBTR1X12 FANTA NO SGR MNG,Net Production Quantity,BPETG8,A02 RR PET,426583.997,,21437.999,,21176.999,,,21405.999,,21160.002,,,21655.999,,21315.999,,21479.999,,21903,,21543.999,,,,21459.999,,,21358.999,,,21202,,21410,,19359.999,,,0,,21653,,21376.001,,21589,,,21572,,21247,,,21276.001,,0.3846153846,#DIV/0!,#DIV/0!,WATER?,,2,?,45,255,
0286,Mönchengladbach,203025,1LPLBTR1X12 FANTA NO SGR MNDRN,Net Production Quantity,BPETG8,A02 RR PET,164261,9662,,,,0,9457,,,9560,9540,,9455.999,,,0,9208,,9760,,,,9723,,0,9440,,,,9414,,,9574,,10890.001,,,9583,,,9515,,,,0,10621,,9371,,,,,9487,0.3269230769,#DIV/0!,#DIV/0!,WATER?,,2,?,45,255,
0286,Mönchengladbach,203030,1LPLBTR1X12 FANTA NO SGR LMN,Net Production Quantity,BPETG8,A02 RR PET,305001.003,,11883.001,,,11738,,11878,,,11715,11839,,,7794.001,11888.999,,11760,,11916.001,11859.001,,11975,,11739,,11863.001,,11982,,12032.001,,,11858.999,,12013,11912,,11690.999,,12005,11869,,11955.001,,12046,,11902.001,11861.999,,12025,,,0.5,#DIV/0!,#DIV/0!,WATER?,,4,?,45,255,
0286,Mönchengladbach,203141,330MLGLBTR1X24 Coke Zero,Net Production Quantity,REPA01,Umpacken 1,1000,,,,,400,,,,,,,,,,,,,,,,,,,160,,,,,120,,,,,,80,,,,,,,,,,,,,,,160,,80,0.1153846154,#DIV/0!,#DIV/0!,REPACK,,,,,,
0286,Mönchengladbach,203146,330MLGLBTR1X24 Coke,Net Production Quantity,REPA01,Umpacken 1,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,280,0.0384615385,#DIV/0!,#DIV/0!,REPACK,,,,,,
0286,Mönchengladbach,203322,500MLPLBTN12X1 Coke,Net Production Quantity,BPETG9,A04 NR PET,6048,,,,6048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192307692,#DIV/0!,#DIV/0!,WATER?,,3,?,45,45,
0286,Mönchengladbach,203529,330MLGLBTR1X24 FANTA MNG DRGNFRT,Net Production Quantity,BRGBMQ,A03 RR Glass,30717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13684,,,8770,,,,,,8263,,,,,,,,0.0576923077,#DIV/0!,#DIV/0!,WATER?,,5,?,45,165,
0288,Halle,200883,500MLPLBTN12X1 Pade Frt Pnch EXPO,Net Production Quantity,BPETGC,A03 NR PET,171042.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19782.001,,9997,,,14928,,,34564.999,,34712,,9941,,0,22188,9996,,,14934,0.1730769231,#DIV/0!,#DIV/0!,WATER?,,8,?,270,480,
0288,Halle,200886,500MLPLBTN12X1 Pade Frt Pnch EXPO,Net Production Quantity,BPETGC,A03 NR PET,158743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13420,,,,,24816,,,,,31482,,15772,,,24510,15887,,,32856,0.1346153846,#DIV/0!,#DIV/0!,WATER?,,8,?,270,480,
0288,Halle,200887,500MLPLBTN12X1 Pade Citr EXPO,Net Production Quantity,BPETGC,A03 NR PET,12647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052,,1847,,,,,3348,,,,,,,,,2160,3240,,,0.0961538462,#DIV/0!,#DIV/0!,WATER?,,8,?,270,480,
0288,Halle,200894,500MLPLBTN12X1 Pade Citr EXPO,Net Production Quantity,BPETGC,A03 NR PET,24619.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4212,,,5255.999,,6840,,,,2687,,,,,5625,,,,0.0961538462,#DIV/0!,#DIV/0!,WATER?,,8,?,270,480,
0288,Halle,201154,500MLPLBTN12X1 Pade Wld Chry,Net Production Quantity,BPETGC,A03 NR PET,541002.999,24083.999,27700,64919,,,,,,25563,,,,25041.999,,,,,,,,,,,,,5692,,,,37606.999,,,12590,25640,24828,,,12548,37456,,25359,,58059.001,,,31811,,,,45098,57007,,0.3269230769,#DIV/0!,#DIV/0!,WATER?,,8,?,270,480,
0288,Halle,201156,500MLPLBTN12X1 Pade Mt Blast,Net Production Quantity,BPETGC,A03 NR PET,1971542.998,,151725,177497,,,,,90898,12728,,,77829.999,51616.001,,,,,,,,,,,,,38384,,,,44795,39661,,161892,57642,88463,,,95949,43804.999,,98469.001,71283.999,93241,,115522.999,38597.001,79390.001,24683,108757,1713,70628,136373,0.4807692308,#DIV/0!,#DIV/0!,WATER?,,8,?,270,480,
0288,Halle,202162,500MLPLBTN1X144 Pade Mt Blast Prom,Net Production Quantity,REPA01,Umpacken 1,32666,600,800,600,900,800,48,608,472,336,400,814,512,,312,1172,1620,1060,1080,560,184,88,528,744,196,,,2432,1168,208,,,,1948,1600,1520,1476,,1200,,1124,1476,804,600,1100,200,,476,80,220,,600,,0.7884615385,#DIV/0!,#DIV/0!,REPACK,,,,,,
0288,Halle,202825,500MLPLBTN12X1 Pade Pasfrt EXPO,Net Production Quantity,BPETGC,A03 NR PET,35043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3348,,,3210,,2514,,4050,,2455,,,,,12996,6470,,,0.1346153846,#DIV/0!,#DIV/0!,WATER?,,9,?,0,0,
0288,Halle,202826,500MLPLBTN12X1 Pade Pasfrt EXPO,Net Production Quantity,BPETGC,A03 NR PET,16200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4690,,,,,2388,,2376,,3398,,,,,3348,,,,0.0961538462,#DIV/0!,#DIV/0!,WATER?,,9,?,0,0,
0288,Halle,202827,500MLPLBTN12X1 Pade Pasfrt EXPO,Net Production Quantity,BPETGC,A03 NR PET,8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296,,,,,1728,,1620,,864,,,,,,3240,,,0.0961538462,#DIV/0!,#DIV/0!,WATER?,,9,?,0,0,
0288,Halle,202828,500MLPLBTN12X1 Pade Citr EXPO,Net Production Quantity,BPETGC,A03 NR PET,22832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3838,,6244,,,,,2052,,,,3348,,,,,4644,2706,,,0.1153846154,#DIV/0!,#DIV/0!,WATER?,,8,?,0,0,
0288,Halle,202839,1LPLBTN6X1 FUZE TEA PCH HIBISCUS,Net Production Quantity,BPETGC,A03 NR PET,585020,34891,46831,,,,,,,,46803,,23412,,,59271,,35480,,35207,,47220,,46673,,35046,,23174,,,34274.999,22877,,,,,93860,,,,,,,,,,,,,,,,,0.2692307692,#DIV/0!,#DIV/0!,WATER?,,8,?,0,0,
0288,Halle,202839,1LPLBTN6X1 FUZE TEA PCH HIBISCUS,Net Production Quantity,BPETGY,A04 NR PET,336536.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23013,,45795.001,,,,81500,,,,,,,,11750,58313.999,58592,57572.999,,,0.1346153846,#DIV/0!,#DIV/0!,WATER?,,8,?,0,0,
